,conf,pred,true,correct,prec_k,term
7992,0.65039736,26,21,0,0.8429133358710823,0.0
4522,0.6501657,25,25,1,0.842933265668612,0.842933265668612
9638,0.6481434,6,45,0,0.842826335151592,0.0
6976,0.64572716,15,15,1,0.8428462709284628,0.8428462709284628
418,0.64441663,7,7,1,0.8428662016487001,0.8428662016487001
3413,0.6437714,42,15,0,0.8427593203144813,0.0
4633,0.64294136,25,7,0,0.8426524660834285,0.0
4677,0.6374622,42,42,1,0.8426724137931034,0.8426724137931034
2786,0.63677204,45,45,1,0.8426923564456839,0.8426923564456839
6344,0.6360233,34,3,0,0.8425855513307985,0.0
8629,0.6341902,22,30,0,0.842478773286022,0.0
8838,0.6338292,43,7,0,0.8423720223010643,0.0
9877,0.6323632,25,42,0,0.8422652983656405,0.0
1498,0.63212013,9,9,1,0.8422852799594629,0.8422852799594629
7411,0.6316579,21,22,0,0.8421785940468651,0.0
4301,0.62826616,21,21,1,0.8421985815602837,0.8421985815602837
9275,0.628042,37,37,1,0.84221856401165,0.84221856401165
1805,0.62686175,20,20,1,0.8422385414028868,0.8422385414028868
4914,0.62594914,8,20,0,0.8421319154323332,0.0
3700,0.6252177,5,35,0,0.8420253164556962,0.0
987,0.6209732,40,40,1,0.842045310720162,0.842045310720162
7419,0.6205085,44,44,1,0.8420652999240699,0.8420652999240699
9399,0.6197558,24,24,1,0.8420852840693408,0.8420852840693408
3897,0.61930645,12,8,0,0.8419787449392713,0.0
1327,0.6162553,12,12,1,0.8419987349778622,0.8419987349778622
8350,0.6151533,25,25,1,0.8420187199595244,0.8420187199595244
7266,0.61476123,35,21,0,0.8419122296699127,0.0
8506,0.6145175,20,20,1,0.8419322205361659,0.8419322205361659
7459,0.6144806,16,16,1,0.8419522063471994,0.8419522063471994
1270,0.61395746,24,24,1,0.8419721871049305,0.8419721871049305
5035,0.61380535,24,8,0,0.8418657565415245,0.0
526,0.6135829,7,10,0,0.8417593528816987,0.0
1730,0.6130805,5,3,0,0.8416529761152534,0.0
9553,0.6127322,19,19,1,0.841672984584281,0.841672984584281
3058,0.6119767,43,3,0,0.841566645609602,0.0
5249,0.6081574,25,42,0,0.8414603335017685,0.0
3566,0.6062403,25,7,0,0.8413540482506,0.0
9946,0.6049304,42,42,1,0.8413740843647386,0.8413740843647386
4392,0.60476524,20,7,0,0.8412678368480869,0.0
2511,0.60454786,25,25,1,0.8412878787878788,0.8412878787878788
4200,0.602767,13,13,1,0.8413079156672137,0.8413079156672137
3477,0.6008748,0,20,0,0.8412017167381974,0.0
2194,0.60046613,7,7,1,0.8412217594345576,0.8412217594345576
9116,0.60003334,11,11,1,0.8412417970721857,0.8412417970721857
9521,0.5981892,14,25,0,0.8411356466876971,0.0
5840,0.5980745,24,24,1,0.841155690133737,0.841155690133737
2628,0.59764624,43,43,1,0.8411757285227702,0.8411757285227702
6255,0.596856,12,5,0,0.8410696266397578,0.0
6276,0.596841,3,4,0,0.8409635515197377,0.0
1995,0.59570175,43,43,1,0.840983606557377,0.840983606557377
9574,0.59515214,25,34,0,0.8408775690329089,0.0
1220,0.5947191,11,11,1,0.8408976298537569,0.8408976298537569
7516,0.5940986,7,7,1,0.8409176856170427,0.8409176856170427
9212,0.5937712,37,37,1,0.8409377363246786,0.8409377363246786
7000,0.59306246,17,44,0,0.8408317580340264,0.0
7071,0.5913628,11,0,0,0.8407258064516129,0.0
6515,0.5908109,14,20,0,0.8406198815673428,0.0
1123,0.5898001,12,33,0,0.8405139833711263,0.0
5591,0.58949393,27,27,1,0.8405340723012974,0.8405340723012974
6844,0.5893958,20,29,0,0.8404282115869017,0.0
9430,0.5874182,30,30,1,0.8404483062586576,0.8404483062586576
6071,0.58735174,42,38,0,0.8403424830017627,0.0
5036,0.58725107,38,20,0,0.8402366863905325,0.0
3037,0.5860502,11,7,0,0.8401309164149043,0.0
6501,0.58491766,4,4,1,0.8401510383889238,0.8401510383889238
4238,0.5832816,11,11,1,0.8401711552982633,0.8401711552982633
1282,0.58279693,4,4,1,0.8401912671448345,0.8401912671448345
5180,0.5822647,24,11,0,0.8400855561147459,0.0
2807,0.58186764,21,21,1,0.840105673669644,0.840105673669644
3573,0.58116347,24,24,1,0.840125786163522,0.840125786163522
6558,0.5791475,33,25,0,0.8400201232549365,0.0
2968,0.57814634,25,25,1,0.8400402414486922,0.8400402414486922
5765,0.5770018,4,4,1,0.8400603545831762,0.8400603545831762
8186,0.5764496,21,22,0,0.8399547397535831,0.0
4927,0.5756014,21,0,0,0.8398491514770584,0.0
4548,0.57449985,42,42,1,0.8398692810457516,0.8398692810457516
5499,0.57261384,42,42,1,0.8398894055548574,0.8398894055548574
7701,0.57176256,27,14,0,0.8397838652927871,0.0
6146,0.57168174,21,21,1,0.8398039954768187,0.8398039954768187
5518,0.57097095,27,27,1,0.839824120603015,0.839824120603015
9075,0.5692883,44,21,0,0.839718628313026,0.0
8170,0.5681664,42,42,1,0.8397387591057524,0.8397387591057524
1961,0.56742865,21,4,0,0.839633304031144,0.0
803,0.56457263,7,45,0,0.8395278754394776,0.0
4333,0.5645467,33,7,0,0.8394224733207784,0.0
9575,0.56439203,11,11,1,0.8394426311825257,0.8394426311825257
2225,0.56324214,45,22,0,0.8393372662231706,0.0
8992,0.56199497,21,44,0,0.8392319277108434,0.0
7945,0.5619242,13,13,1,0.8392521018948426,0.8392521018948426
9424,0.5614461,30,30,1,0.8392722710163112,0.8392722710163112
9306,0.56060207,34,34,1,0.8392924350771547,0.8392924350771547
7238,0.55964917,39,0,0,0.8391871550426493,0.0
7985,0.559363,25,25,1,0.8392073247209332,0.8392073247209332
9846,0.55920935,9,16,0,0.8391020817657386,0.0
726,0.55898327,7,7,1,0.8391222570532916,0.8391222570532916
5888,0.55761516,23,24,0,0.8390170511534604,0.0
4789,0.5571021,23,21,0,0.8389118716309389,0.0
10076,0.5569892,8,10,0,0.8388067184758085,0.0
8729,0.55691624,25,25,1,0.8388269206667502,0.8388269206667502
697,0.555256,3,4,0,0.8387218045112782,0.0
7934,0.5548956,7,45,0,0.8386167146974063,0.0
4691,0.55449724,9,9,1,0.8386369330994738,0.8386369330994738
7627,0.55352974,42,22,0,0.8385318802455217,0.0
2374,0.5533279,8,8,1,0.8385521042084169,0.8385521042084169
3030,0.5521692,15,4,0,0.8384470882905448,0.0
5266,0.5519249,8,8,1,0.8384673178061608,0.8384673178061608
981,0.5505061,14,14,1,0.8384875422561663,0.8384875422561663
3285,0.550459,19,19,1,0.8385077616424637,0.8385077616424637
1482,0.55014133,14,14,1,0.8385279759669546,0.8385279759669546
7467,0.5499745,43,45,0,0.8384230287859825,0.0
7998,0.5498921,12,30,0,0.8383181078713553,0.0
8138,0.5496756,27,27,1,0.8383383383383384,0.8383383383383384
5395,0.5491831,46,46,1,0.8383585637432753,0.8383585637432753
9435,0.5489972,25,7,0,0.8382536902677008,0.0
4583,0.5476342,20,20,1,0.8382739212007505,0.8382739212007505
4042,0.54713225,15,7,0,0.8381690845422711,0.0
9542,0.5459918,38,38,1,0.8381893209953732,0.8381893209953732
7797,0.54570955,40,29,0,0.8380845211302825,0.0
5989,0.5456638,46,22,0,0.8379797474684335,0.0
4467,0.54542834,20,21,0,0.837875,0.0
9325,0.5426609,46,36,0,0.8377702787151606,0.0
9003,0.5406468,45,21,0,0.8376655836040989,0.0
1308,0.54027164,30,45,0,0.8375609146570037,0.0
3347,0.5397113,18,18,1,0.8375812093953023,0.8375812093953023
5758,0.53902066,12,12,1,0.8376014990630856,0.8376014990630856
9892,0.53818476,45,45,1,0.8376217836622533,0.8376217836622533
3202,0.5357459,24,24,1,0.8376420631947046,0.8376420631947046
2184,0.53525317,30,30,1,0.8376623376623377,0.8376623376623377
1699,0.5296235,34,29,0,0.8375577475340242,0.0
7850,0.52669,9,4,0,0.8374531835205993,0.0
3351,0.5263122,20,20,1,0.8374734739732868,0.8374734739732868
5471,0.52542216,20,42,0,0.8373689465801298,0.0
1749,0.5242754,15,21,0,0.8372644452764259,0.0
5149,0.5221576,44,21,0,0.8371599700524083,0.0
6320,0.52197415,26,26,1,0.8371802869619464,0.8371802869619464
5981,0.5218283,4,9,0,0.8370758483033932,0.0
6392,0.5216889,20,27,0,0.8369714356991393,0.0
6047,0.52157503,20,20,1,0.8369917685208281,0.8369917685208281
4274,0.52071935,43,43,1,0.8370120962713555,0.8370120962713555
240,0.5202702,45,45,1,0.8370324189526185,0.8370324189526185
8020,0.52012956,7,7,1,0.8370527365665129,0.8370527365665129
6298,0.5196121,5,25,0,0.8369483919222139,0.0
8345,0.5182809,27,31,0,0.8368440732892933,0.0
7387,0.51654035,44,44,1,0.836864406779661,0.836864406779661
10054,0.51639396,40,40,1,0.8368847352024922,0.8368847352024922
1195,0.516212,25,25,1,0.836905058559681,0.836905058559681
6217,0.5138027,24,1,0,0.8368007973090819,0.0
4122,0.51357365,34,44,0,0.8366965620328849,0.0
9225,0.5130192,5,18,0,0.836592352721385,0.0
7192,0.50989234,45,42,0,0.8364881693648817,0.0
1440,0.508095,25,45,0,0.8363840119536795,0.0
6947,0.50803185,29,16,0,0.8362798804780877,0.0
2147,0.5070723,36,36,1,0.8363002614216357,0.8363002614216357
7968,0.5066102,24,4,0,0.8361961662932537,0.0
910,0.50463116,19,15,0,0.8360920970752956,0.0
1259,0.50418454,21,4,0,0.8359880537580886,0.0
1669,0.5039488,15,11,0,0.8358840363319646,0.0
9257,0.50259215,46,46,1,0.8359044538442398,0.8359044538442398
2142,0.50207853,12,12,1,0.8359248662769001,0.8359248662769001
8292,0.499943,9,3,0,0.835820895522388,0.0
2997,0.4999122,7,21,0,0.8357169506280313,0.0
3859,0.49983698,8,8,1,0.8357373787615021,0.8357373787615021
9285,0.4988042,8,9,0,0.8356334700982221,0.0
9251,0.4967552,25,25,1,0.8356539035305818,0.8356539035305818
6370,0.49568182,24,24,1,0.8356743318831572,0.8356743318831572
5798,0.4950762,19,28,0,0.8355704697986577,0.0
2459,0.49399886,4,6,0,0.8354666335280229,0.0
3835,0.49326247,20,21,0,0.8353628230616302,0.0
5925,0.4901782,30,46,0,0.835259038389862,0.0
5893,0.49003747,34,34,1,0.8352795031055901,0.8352795031055901
623,0.48993805,21,27,0,0.8351757545646503,0.0
1770,0.48925394,46,46,1,0.8351962245404868,0.8351962245404868
4373,0.48742783,16,16,1,0.8352166894325096,0.8352166894325096
873,0.48685765,42,42,1,0.8352371492426124,0.8352371492426124
10005,0.48543623,34,34,1,0.8352576039726878,0.8352576039726878
4684,0.4853352,34,0,0,0.8351539225422046,0.0
2530,0.48406923,45,25,0,0.835050266848703,0.0
4941,0.48281318,24,3,0,0.8349466368826012,0.0
3635,0.48276597,44,44,1,0.8349671175083757,0.8349671175083757
2377,0.48243374,42,42,1,0.8349875930521092,0.8349875930521092
129,0.48214445,34,11,0,0.8348840094281107,0.0
2103,0.48154882,3,4,0,0.8347804515008683,0.0
8279,0.48104256,45,45,1,0.8348009425772045,0.8348009425772045
6684,0.4773909,23,21,0,0.8346974206349206,0.0
5781,0.47666675,43,35,0,0.8345939243645382,0.0
5955,0.47629386,20,20,1,0.8346144309447062,0.8346144309447062
1277,0.47570643,3,13,0,0.8345109706210487,0.0
3443,0.47421768,15,15,1,0.8345314823996034,0.8345314823996034
8574,0.4737712,42,42,1,0.8345519890940637,0.8345519890940637
7328,0.4732579,29,7,0,0.834448574969021,0.0
7452,0.47277316,5,5,1,0.8344690868541692,0.8344690868541692
5469,0.47221115,9,4,0,0.8343657086223984,0.0
5273,0.47169146,30,25,0,0.8342623560014865,0.0
1021,0.470641,30,30,1,0.8342828833292049,0.8342828833292049
5243,0.46914244,44,34,0,0.8341795665634675,0.0
136,0.46910006,10,14,0,0.8340762753838534,0.0
528,0.46639487,21,21,1,0.8340968181255417,0.8340968181255417
9699,0.46621722,0,4,0,0.8339935627630601,0.0
8813,0.46551597,42,42,1,0.8340141106572596,0.8340141106572596
7831,0.46511036,46,20,0,0.8339108910891089,0.0
9025,0.46502095,43,43,1,0.833931444128202,0.833931444128202
6914,0.46483713,27,31,0,0.8338282603316011,0.0
3329,0.46138206,34,40,0,0.8337251020660645,0.0
444,0.46119753,34,34,1,0.8337456704601682,0.8337456704601682
5923,0.46046898,25,25,1,0.8337662337662337,0.8337662337662337
5171,0.45996755,28,19,0,0.833663121444472,0.0
9228,0.45953542,20,20,1,0.8336836898726351,0.8336836898726351
2350,0.45914537,44,44,1,0.8337042532146389,0.8337042532146389
7047,0.45792794,22,44,0,0.8336011867968847,0.0
9548,0.45570642,18,21,0,0.8334981458590853,0.0
5038,0.4531816,21,37,0,0.8333951303917934,0.0
4364,0.45277363,42,42,1,0.833415719228868,0.833415719228868
2867,0.45200837,44,44,1,0.8334363029778821,0.8334363029778821
465,0.45171016,43,43,1,0.8334568816407215,0.8334568816407215
2229,0.4516155,0,0,1,0.8334774552192712,0.8334774552192712
5448,0.4492359,30,30,1,0.833498023715415,0.833498023715415
6413,0.44861746,35,45,0,0.8333950845992343,0.0
805,0.44554916,34,34,1,0.8334156581872068,0.8334156581872068
7867,0.44319785,42,42,1,0.8334362266946537,0.8334362266946537
4867,0.44237447,37,37,1,0.8334567901234567,0.8334567901234567
4176,0.44155788,0,37,0,0.8333539069250709,0.0
3179,0.4393629,38,42,0,0.8332510491236732,0.0
9508,0.4386588,25,46,0,0.8331482167098605,0.0
3197,0.43861243,3,35,0,0.8330454096742349,0.0
962,0.4379132,4,35,0,0.8329426280074028,0.0
4916,0.43747544,45,45,1,0.8329632371083149,0.8329632371083149
3976,0.43637073,8,25,0,0.8328604909337609,0.0
1157,0.43283197,12,12,1,0.8328811050814011,0.8328811050814011
322,0.43073323,15,22,0,0.8327783943766186,0.0
9317,0.42985946,20,7,0,0.832675709001233,0.0
9374,0.42884645,19,19,1,0.8326963383060042,0.8326963383060042
8327,0.42716235,33,11,0,0.8325936883629191,0.0
4198,0.42662144,42,42,1,0.8326143226919759,0.8326143226919759
5983,0.42295378,11,11,1,0.8326349519349273,0.8326349519349273
9983,0.42273378,33,33,1,0.8326555760936537,0.8326555760936537
3435,0.42201662,42,24,0,0.832552981764416,0.0
1359,0.4202679,4,4,1,0.8325736109400025,0.8325736109400025
5292,0.41936803,0,21,0,0.8324710519832471,0.0
2373,0.41895947,15,22,0,0.8323685182904299,0.0
1173,0.41785705,35,35,1,0.8323891625615764,0.8323891625615764
6218,0.41463915,4,4,1,0.8324098017485532,0.8324098017485532
6327,0.41363207,34,25,0,0.8323073134695887,0.0
9213,0.41127524,4,9,0,0.8322048504247199,0.0
4969,0.41124663,21,21,1,0.8322255046774988,0.8322255046774988
10151,0.41112584,46,46,1,0.8322461538461539,0.8322461538461539
8900,0.410999,8,10,0,0.83214373615555,0.0
2741,0.40678298,7,7,1,0.8321643903039252,0.8321643903039252
9488,0.40628576,8,20,0,0.8320620078740157,0.0
8832,0.40530762,4,4,1,0.8320826669947103,0.8320826669947103
1731,0.40479738,45,13,0,0.8319803198031981,0.0
1629,0.40479237,21,34,0,0.8318779977862502,0.0
94,0.40223712,46,33,0,0.8317757009345794,0.0
7517,0.40034184,5,12,0,0.8316734292389032,0.0
3637,0.39867496,18,20,0,0.8315711826899435,0.0
3410,0.3982377,42,36,0,0.8314689612784265,0.0
110,0.39803302,42,42,1,0.8314896755162242,0.8314896755162242
5707,0.39767694,29,22,0,0.8313874892466511,0.0
8294,0.39170682,7,21,0,0.8312853280904399,0.0
7637,0.3913188,8,22,0,0.8311831920383339,0.0
3118,0.39089555,20,8,0,0.831081081081081,0.0
7990,0.39087328,1,36,0,0.8309789952094337,0.0
1618,0.38959187,45,45,1,0.8309997543601081,0.8309997543601081
2758,0.38923785,25,7,0,0.8308977035490606,0.0
1171,0.38466826,9,4,0,0.8307956777996071,0.0
5595,0.3829278,21,21,1,0.830816451810927,0.830816451810927
2953,0.3820742,25,25,1,0.8308372207218266,0.8308372207218266
8154,0.38205987,7,46,0,0.8307352399656315,0.0
7749,0.38196978,30,30,1,0.8307560137457045,0.8307560137457045
4903,0.38160083,15,46,0,0.8306540679838017,0.0
5940,0.38140512,17,15,0,0.8305521472392638,0.0
6831,0.38112766,26,17,0,0.8304502515028831,0.0
561,0.38108444,0,0,1,0.8304710500490677,0.8304710500490677
7104,0.38021448,38,38,1,0.8304918434931927,0.8304918434931927
2102,0.37897393,9,9,1,0.8305126318371352,0.8305126318371352
6453,0.37670162,15,25,0,0.8304107909258124,0.0
5767,0.37667224,25,33,0,0.830308974987739,0.0
8567,0.37629503,40,40,1,0.8303297781046953,0.8303297781046953
2258,0.37505156,20,12,0,0.8302279970581025,0.0
3710,0.37291023,25,34,0,0.830126240960902,0.0
1137,0.3727311,45,46,0,0.8300245098039216,0.0
911,0.3711478,7,7,1,0.8300453375811788,0.8300453375811788
7043,0.36796188,45,34,0,0.829943641264396,0.0
2999,0.3679198,7,7,1,0.8299644738454,0.8299644738454
9779,0.36736727,45,33,0,0.8298628123468887,0.0
739,0.3671548,2,33,0,0.8297611757501531,0.0
8867,0.36666825,41,41,1,0.8297820230222875,0.8297820230222875
2484,0.36588687,24,19,0,0.8296804212072977,0.0
6137,0.36338025,22,44,0,0.8295788442703232,0.0
8769,0.36293375,23,21,0,0.829477292202228,0.0
9546,0.36290908,35,25,0,0.82937576499388,0.0
945,0.35982192,8,20,0,0.8292742626361522,0.0
1839,0.35929602,10,10,1,0.829295154185022,0.829295154185022
9767,0.35704318,21,24,0,0.8291936865288144,0.0
10066,0.3564903,27,27,1,0.829214582823587,0.829214582823587
6323,0.35517335,42,42,1,0.8292354740061162,0.8292354740061162
5432,0.354545,40,40,1,0.8292563600782779,0.8292563600782779
1178,0.3539503,1,1,1,0.8292772410419469,0.8292772410419469
4955,0.35324988,21,23,0,0.8291758376131083,0.0
5437,0.35250497,8,35,0,0.8290744589803154,0.0
7937,0.3510334,39,25,0,0.8289731051344743,0.0
9748,0.3508858,28,28,1,0.8289940105121624,0.8289940105121624
9514,0.35067946,17,17,1,0.8290149107797604,0.8290149107797604
6362,0.34978712,22,20,0,0.8289136013686912,0.0
149,0.349754,38,20,0,0.8288123167155426,0.0
310,0.34960476,34,34,1,0.8288332315210751,0.8288332315210751
7447,0.34891284,40,40,1,0.8288541412167114,0.8288541412167114
6636,0.34829202,34,12,0,0.8287529009405155,0.0
1144,0.34691235,12,40,0,0.8286516853932584,0.0
9496,0.34638196,43,7,0,0.828550494565881,0.0
5492,0.34556255,30,30,1,0.8285714285714286,0.8285714285714286
1694,0.34183127,20,20,1,0.828592357465511,0.828592357465511
9985,0.34140038,42,42,1,0.82861328125,0.82861328125
7713,0.340092,40,38,0,0.8285121445136092,0.0
8282,0.34005925,21,17,0,0.8284110324627777,0.0
2131,0.3365882,42,20,0,0.8283099450884686,0.0
2737,0.33618724,15,15,1,0.8283308931185944,0.8283308931185944
7045,0.33371896,14,6,0,0.8282298401854337,0.0
7588,0.33226782,20,12,0,0.8281288119053428,0.0
1104,0.3317096,32,22,0,0.8280278082693011,0.0
3680,0.3315681,3,3,1,0.8280487804878048,0.8280487804878048
2179,0.33136636,21,9,0,0.8279478112425314,0.0
9323,0.32896504,25,25,1,0.8279687881004633,0.8279687881004633
4044,0.32848793,11,29,0,0.8278678532244301,0.0
2664,0.32758784,18,15,0,0.8277669429546562,0.0
3492,0.32757595,4,9,0,0.827666057282145,0.0
9905,0.325262,11,11,1,0.827687058250061,0.827687058250061
5738,0.3248975,21,3,0,0.8275862068965517,0.0
2750,0.32483658,21,3,0,0.827485380116959,0.0
4543,0.32150254,6,7,0,0.8273845779023024,0.0
6292,0.32122505,43,43,1,0.8274056029232643,0.8274056029232643
6763,0.320838,34,7,0,0.8273048349774692,0.0
7891,0.3207624,13,17,0,0.8272040915733073,0.0
4564,0.31929386,0,42,0,0.8271033727018142,0.0
5944,0.3180191,11,22,0,0.8270026783540297,0.0
622,0.3156863,43,3,0,0.8269020085209982,0.0
2046,0.31446254,27,27,1,0.8269230769230769,0.8269230769230769
4826,0.31434166,25,30,0,0.8268224412802726,0.0
6796,0.31284064,11,11,1,0.8268435142370406,0.8268435142370406
5069,0.31172463,5,5,1,0.8268645820659447,0.8268645820659447
6520,0.3093814,21,21,1,0.8268856447688564,0.8268856447688564
9915,0.30899844,6,36,0,0.8267850626444472,0.0
8140,0.30846494,17,9,0,0.8266845049866213,0.0
8447,0.30768463,36,17,0,0.8265839717864526,0.0
1240,0.3071805,36,36,1,0.8266050583657587,0.8266050583657587
7220,0.30711168,42,33,0,0.8265045592705167,0.0
2504,0.3068077,37,37,1,0.8265256503768539,0.8265256503768539
674,0.30410144,4,45,0,0.8264251853652608,0.0
3378,0.30321127,35,37,0,0.8263247447739427,0.0
1499,0.30022964,25,25,1,0.8263458500425325,0.8263458500425325
4898,0.29945135,18,25,0,0.8262454434993924,0.0
9305,0.2991814,14,14,1,0.8262665532742073,0.8262665532742073
7306,0.2972518,34,34,1,0.826287657920311,0.826287657920311
7379,0.2956991,21,21,1,0.8263087574395724,0.8263087574395724
675,0.29265475,45,45,1,0.8263298518338597,0.8263298518338597
5519,0.29195207,46,20,0,0.8262295081967214,0.0
1604,0.29112113,37,37,1,0.8262506070908208,0.8262506070908208
4412,0.29055712,25,6,0,0.8261502974383877,0.0
1190,0.28822637,22,7,0,0.8260500121388686,0.0
412,0.28594035,14,1,0,0.8259497511833961,0.0
4124,0.28515488,35,18,0,0.8258495145631068,0.0
3015,0.28477043,44,44,1,0.8258706467661692,0.8258706467661692
10173,0.28301057,30,33,0,0.8257704440669741,0.0
7089,0.28244168,43,45,0,0.8256702656799709,0.0
5467,0.2822874,36,33,0,0.8255701115963124,0.0
775,0.28163236,11,11,1,0.8255912674348089,0.8255912674348089
168,0.27992126,4,24,0,0.825491147222896,0.0
2633,0.2798612,33,33,1,0.8255123075057597,0.8255123075057597
4358,0.2790667,21,21,1,0.825533462657614,0.825533462657614
4018,0.27842456,40,30,0,0.8254333858649533,0.0
6467,0.27525648,38,38,1,0.8254545454545454,0.8254545454545454
8940,0.27344623,9,4,0,0.8253545024845473,0.0
5784,0.27311277,17,17,1,0.8253756665050896,0.8253756665050896
505,0.27294728,21,21,1,0.8253968253968254,0.8253968253968254
4370,0.27206782,42,40,0,0.8252968257814393,0.0
68,0.27161753,0,0,1,0.8253179890975166,0.8253179890975166
2325,0.26944733,42,42,1,0.8253391472868217,0.8253391472868217
8522,0.26777434,27,27,1,0.8253603003512171,0.8253603003512171
2638,0.2653477,5,5,1,0.8253814482925648,0.8253814482925648
9451,0.26523817,8,7,0,0.8252815110788231,0.0
6130,0.26511776,37,37,1,0.8253026634382566,0.8253026634382566
2680,0.265084,2,2,1,0.8253238106766735,0.8253238106766735
4209,0.26368225,37,37,1,0.8253449527959332,0.8253449527959332
3403,0.2633489,25,25,1,0.8253660897978943,0.8253660897978943
6241,0.26318556,45,45,1,0.8253872216844144,0.8253872216844144
7085,0.2630727,3,3,1,0.8254083484573502,0.8254083484573502
8135,0.2626252,21,7,0,0.8253084926203726,0.0
8969,0.26180983,45,43,0,0.8252086609410911,0.0
